,clip_name,tools_present
22828,clip_022828,"[needle driver, nan, needle driver, cadiere forceps]"
22829,clip_022829,"[needle driver, nan, needle driver, cadiere forceps]"
22830,clip_022830,"[needle driver, nan, needle driver, cadiere forceps]"
22831,clip_022831,"[needle driver, nan, needle driver, cadiere forceps]"
22832,clip_022832,"[needle driver, nan, needle driver, cadiere forceps]"
22833,clip_022833,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22834,clip_022834,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22835,clip_022835,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22836,clip_022836,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22837,clip_022837,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22838,clip_022838,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22839,clip_022839,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22840,clip_022840,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22841,clip_022841,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22842,clip_022842,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22843,clip_022843,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22844,clip_022844,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22845,clip_022845,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22846,clip_022846,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22847,clip_022847,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22848,clip_022848,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22849,clip_022849,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22850,clip_022850,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22851,clip_022851,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22852,clip_022852,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22853,clip_022853,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22854,clip_022854,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22855,clip_022855,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22856,clip_022856,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22857,clip_022857,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22858,clip_022858,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22859,clip_022859,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22860,clip_022860,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22861,clip_022861,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22862,clip_022862,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22863,clip_022863,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22864,clip_022864,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22865,clip_022865,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22866,clip_022866,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22867,clip_022867,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22868,clip_022868,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22869,clip_022869,"[needle driver, nan, needle driver, cadiere forceps]"
22870,clip_022870,"[needle driver, nan, needle driver, cadiere forceps]"
22871,clip_022871,"[needle driver, nan, needle driver, cadiere forceps]"
22872,clip_022872,"[needle driver, nan, needle driver, cadiere forceps]"
22873,clip_022873,"[needle driver, nan, needle driver, cadiere forceps]"
22874,clip_022874,"[needle driver, nan, needle driver, cadiere forceps]"
22875,clip_022875,"[needle driver, nan, needle driver, cadiere forceps]"
22876,clip_022876,"[needle driver, nan, needle driver, cadiere forceps]"
22877,clip_022877,"[needle driver, nan, needle driver, cadiere forceps]"
22878,clip_022878,"[needle driver, nan, needle driver, cadiere forceps]"
22879,clip_022879,"[needle driver, nan, needle driver, cadiere forceps]"
22880,clip_022880,"[needle driver, nan, needle driver, cadiere forceps]"
22881,clip_022881,"[needle driver, nan, needle driver, cadiere forceps]"
22882,clip_022882,"[needle driver, nan, needle driver, cadiere forceps]"
22883,clip_022883,"[needle driver, nan, needle driver, cadiere forceps]"
22884,clip_022884,"[needle driver, nan, needle driver, cadiere forceps]"
22885,clip_022885,"[needle driver, nan, needle driver, cadiere forceps]"
22886,clip_022886,"[needle driver, nan, needle driver, cadiere forceps]"
22887,clip_022887,"[needle driver, nan, needle driver, cadiere forceps]"
22888,clip_022888,"[needle driver, nan, needle driver, cadiere forceps]"
22889,clip_022889,"[needle driver, nan, needle driver, cadiere forceps]"
22890,clip_022890,"[needle driver, nan, needle driver, cadiere forceps]"
22891,clip_022891,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22892,clip_022892,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22893,clip_022893,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22894,clip_022894,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22895,clip_022895,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22896,clip_022896,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22897,clip_022897,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22898,clip_022898,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22899,clip_022899,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22900,clip_022900,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22901,clip_022901,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22902,clip_022902,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22903,clip_022903,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22904,clip_022904,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22905,clip_022905,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22906,clip_022906,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22907,clip_022907,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22908,clip_022908,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22909,clip_022909,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22910,clip_022910,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22911,clip_022911,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22912,clip_022912,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22913,clip_022913,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22914,clip_022914,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22915,clip_022915,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22916,clip_022916,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22917,clip_022917,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22918,clip_022918,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22919,clip_022919,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22920,clip_022920,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22921,clip_022921,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22922,clip_022922,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22923,clip_022923,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22924,clip_022924,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22925,clip_022925,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22926,clip_022926,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22927,clip_022927,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22928,clip_022928,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22929,clip_022929,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22930,clip_022930,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22931,clip_022931,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22932,clip_022932,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22933,clip_022933,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22934,clip_022934,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22935,clip_022935,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22936,clip_022936,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22937,clip_022937,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22938,clip_022938,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22939,clip_022939,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22940,clip_022940,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22941,clip_022941,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22942,clip_022942,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22943,clip_022943,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22944,clip_022944,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22945,clip_022945,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22946,clip_022946,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22947,clip_022947,"[needle driver, nan, needle driver, grasping retractor]"
22948,clip_022948,"[needle driver, nan, needle driver, grasping retractor]"
22949,clip_022949,"[needle driver, nan, needle driver, grasping retractor]"
22950,clip_022950,"[needle driver, nan, needle driver, grasping retractor]"
22951,clip_022951,"[needle driver, nan, needle driver, grasping retractor]"
22952,clip_022952,"[needle driver, nan, needle driver, grasping retractor]"
22953,clip_022953,"[needle driver, nan, needle driver, grasping retractor]"
22954,clip_022954,"[needle driver, nan, needle driver, grasping retractor]"
22955,clip_022955,"[needle driver, nan, monopolar curved scissors, cadiere forceps]"
22956,clip_022956,"[needle driver, nan, monopolar curved scissors, cadiere forceps]"
22957,clip_022957,"[needle driver, nan, monopolar curved scissors, cadiere forceps]"
22958,clip_022958,"[needle driver, nan, monopolar curved scissors, cadiere forceps]"
22959,clip_022959,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22960,clip_022960,"[bipolar forceps, nan, clip applier , grasping retractor]"
22961,clip_022961,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
22962,clip_022962,"[bipolar forceps, nan, clip applier , grasping retractor]"
22963,clip_022963,"[bipolar forceps, nan, clip applier , grasping retractor]"
22964,clip_022964,"[bipolar forceps, nan, clip applier , grasping retractor]"
22965,clip_022965,"[bipolar forceps, nan, vessel sealer, grasping retractor]"
22966,clip_022966,"[bipolar forceps, nan, vessel sealer, grasping retractor]"
22967,clip_022967,"[bipolar forceps, nan, vessel sealer, grasping retractor]"
22968,clip_022968,"[bipolar forceps, nan, vessel sealer, grasping retractor]"
22969,clip_022969,"[bipolar forceps, nan, vessel sealer, grasping retractor]"
22970,clip_022970,"[bipolar forceps, nan, vessel sealer, grasping retractor]"
22971,clip_022971,"[bipolar forceps, nan, vessel sealer, grasping retractor]"
22972,clip_022972,"[bipolar forceps, nan, vessel sealer, grasping retractor]"
22973,clip_022973,"[bipolar forceps, nan, vessel sealer, grasping retractor]"
22974,clip_022974,"[needle driver, nan, needle driver, prograsp forceps]"
22975,clip_022975,"[needle driver, nan, needle driver, prograsp forceps]"
22976,clip_022976,"[needle driver, nan, needle driver, prograsp forceps]"
22977,clip_022977,"[needle driver, nan, needle driver, prograsp forceps]"
22978,clip_022978,"[needle driver, nan, needle driver, cadiere forceps]"
22979,clip_022979,"[needle driver, nan, needle driver, cadiere forceps]"
22980,clip_022980,"[needle driver, nan, needle driver, cadiere forceps]"
22981,clip_022981,"[needle driver, nan, needle driver, cadiere forceps]"
22982,clip_022982,"[needle driver, nan, needle driver, cadiere forceps]"
22983,clip_022983,"[needle driver, nan, needle driver, cadiere forceps]"
22984,clip_022984,"[needle driver, nan, needle driver, cadiere forceps]"
22985,clip_022985,"[needle driver, nan, needle driver, cadiere forceps]"
22986,clip_022986,"[needle driver, nan, needle driver, cadiere forceps]"
22987,clip_022987,"[needle driver, nan, needle driver, cadiere forceps]"
22988,clip_022988,"[needle driver, nan, needle driver, cadiere forceps]"
22989,clip_022989,"[needle driver, nan, needle driver, cadiere forceps]"
22990,clip_022990,"[needle driver, nan, needle driver, cadiere forceps]"
22991,clip_022991,"[needle driver, nan, needle driver, cadiere forceps]"
22992,clip_022992,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22993,clip_022993,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22994,clip_022994,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22995,clip_022995,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22996,clip_022996,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22997,clip_022997,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22998,clip_022998,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
22999,clip_022999,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
23000,clip_023000,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
23001,clip_023001,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
23002,clip_023002,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
23003,clip_023003,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
23004,clip_023004,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
23005,clip_023005,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
23006,clip_023006,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
23007,clip_023007,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
23008,clip_023008,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
23009,clip_023009,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
23010,clip_023010,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
23011,clip_023011,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
23012,clip_023012,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
23013,clip_023013,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
23014,clip_023014,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
